temperature,vibration,pressure,humidity,operational_hours,error_count,last_maintenance_days,robot_age_months,power_consumption,failure
64.11837770301764,0.7078223574840538,124.6950382808959,46.08229855232642,7995.78644102003,8,234.72914874993404,35.413136145792585,645.9329651601532,1
48.04727577801822,0.484847142692908,79.3608951581113,56.07355846224243,5806.197604823537,7,250.84202123329754,48.6616196669138,434.77368162562453,0
74.44180415596864,0.6340961234482425,111.90981795278515,27.84991513374209,7730.90141617112,5,135.3062959243653,104.56270994137067,545.8586779948582,0
73.91582908269834,0.2856285533919689,88.20210487074218,46.31210630521109,3326.7298653032385,4,319.6618100502921,77.02650042514537,359.4253724109612,1
70.07670184963692,0.1892482467967871,97.35661288711256,48.49564427294226,8314.166219303112,3,307.70023951841137,44.243329409432704,702.2866118366792,1
66.4811929993728,0.6635779316050058,101.44557930768578,34.229028245726035,2745.7231555102157,9,63.93578122340432,107.79941231086237,526.8535930244575,0
48.769438869243785,0.5752819052195033,69.99556277106129,36.18215542637999,5460.988080032908,4,330.05720259734204,89.96690426563202,458.7206155647708,1
63.69032015851961,0.31958968912849794,84.42325914359131,48.459162731493215,2140.071131738742,8,160.9184155957033,27.34806090500396,470.21258767138363,0
64.85928225209845,0.3260673837450611,127.02145784826278,27.998684725610655,4755.265216261933,4,264.16862321151706,77.24867935199046,448.9961825485665,1
57.96584096167572,0.7250869568829539,117.72382377169592,50.248855728740885,3181.7520950870316,2,297.14540754304113,110.68781979508817,454.1094835876507,0
67.58071432500986,0.2621176214265344,98.7472084534553,31.569684395112,2667.0343063721425,2,184.3660336904368,59.5753054140495,255.250485765034,0
76.06076285221808,0.8285345906511927,104.86246917025787,60.94280539549825,9669.850180280375,5,145.67220787034773,88.03348833980006,490.20342679032444,1
98.29278851815795,0.3198758530704262,94.11514988727085,80.0674161808245,1600.7410548673063,8,334.1397495445109,116.5324492786991,486.0121319394288,1
72.61866719247759,0.6276783851216766,127.13166771655963,32.08864797447271,7873.258374573953,5,84.26154682142946,82.84969690742555,548.8661537260477,1
73.86325586084146,0.4342763048502031,95.99294844411672,53.013117935620116,9841.64959483215,6,93.79407836748774,12.292642771929675,447.6856253558474,0
68.8833112635075,0.6206374862164686,104.63684184269697,34.09887142676971,199.0148374007783,3,131.99141461490453,29.34714611175472,422.89636858589773,0
41.21843177051438,0.39117719957716146,122.92060288284131,60.61431260696684,6990.27414042095,5,313.7050089592564,71.41157248111787,499.2225055547025,1
69.60229186826174,0.46744141878554113,84.45257030308187,26.021123863721776,2529.118055562871,8,342.6577164377727,33.066697844628735,338.7631881909516,1
70.90345314911539,0.5081838350791442,131.17578368993787,52.20880137641569,404.87824328304447,4,80.32471588552458,114.90500464669678,514.3423187534585,1
106.94863168727929,0.29956250884370544,69.39077180513246,31.90516549665971,4028.895789566308,5,315.31260388540454,48.64224408266085,313.8180740478279,1
67.11458552828316,0.6481648690840252,132.59284262225597,41.89523116352447,9352.17810170875,1,94.2440802060278,54.86764868788381,612.0818648830796,1
74.52321013500419,0.39735728670568293,92.5464883209605,29.534620872790395,117.65094366997685,5,354.28405506370916,84.19225121641406,568.4269955660775,1
69.47932345442135,0.45428001693199627,95.14602504349436,57.3352570634363,5878.856919297817,6,218.05388057327752,62.909967761024895,407.38141235759866,1
52.46982943570702,0.3011301250782975,62.19979657634114,32.445294683406196,5013.964785953243,3,2.5865606182945737,45.8575160266522,566.1138013338036,0
87.14234221772531,-0.0124667317590621,90.90410565244615,53.279463889977414,8733.841643710475,6,12.457414985979929,9.19654501854945,511.1514224253881,1
81.27899549030161,0.4617944474799662,79.20386937946232,39.83852957606501,840.0171452062566,5,53.83185374371859,71.57347074094366,399.098976891514,0
81.8654792056457,0.9825230843225832,87.84707309253055,43.282914423017054,6815.260298866503,5,68.4642026038462,104.10960369528416,297.712384277091,1
56.35918817807892,0.6569208575796048,97.2537806842224,47.21633861100193,6801.096984332773,6,280.18097983170776,82.29149301120674,531.6435683426453,0
91.04191466404149,0.4961479240531211,119.15583228945812,33.57262992511727,6690.800168622833,6,81.30954489218671,45.779401205634265,420.57181528649653,1
48.97223405811579,0.44742183415834647,104.15206702801251,48.1555067031133,9423.34494935037,7,353.73669131819884,15.327127754775528,609.4969569696079,1
78.80285640700406,0.5044931785624093,106.15353306802228,67.95501846531616,8230.875290068805,6,232.18090087907248,97.96058242850927,501.4033733881851,0
102.85683438714968,0.609423823035042,78.08961222308875,33.328578212509285,419.7272624350601,5,252.76889087753398,113.00980346774456,430.0417303502683,1
55.14195512303968,0.26383743693823103,82.38491820794539,62.577152149107675,4710.828507045132,6,79.50302953910074,46.59275889555177,679.7838733090472,0
61.50553405595842,0.7228643389337744,135.97450036702622,67.47146450231676,3979.530562013335,6,325.8378046447059,87.43706270208739,557.6446492603005,1
71.49477047631461,0.6430762630882488,85.29597930473507,32.75767516457934,3101.4722109080208,5,243.75231907927497,49.29161278689068,134.49134848958943,0
62.44786518825701,0.6436371451415869,133.12416504114591,23.17418092364172,4513.367251540973,10,315.5080528847803,60.27203266226393,451.3608231209134,0
46.74004853400801,0.5876951477619454,95.13877602238267,49.52941350257647,3841.9418492597747,4,349.1156004893979,100.37716567396916,361.5911007987577,1
71.0284446220904,0.503923331538798,100.04575872287008,36.788887158496905,4323.338998786653,8,45.8589566450027,10.01092106533843,420.02020622796914,0
54.06544429410843,0.634572247193364,121.40730320459859,73.02904828744504,9792.618656086424,6,35.25433904816517,63.64024185440461,485.5267601081464,1
77.10388645952773,0.6183628267482756,125.43784843877313,45.52211310749748,886.3297474958076,4,293.243856705217,25.754432960546694,535.4048508587546,1
56.20863648649295,0.42919185781179525,97.78374879441824,32.96700887947231,9222.308698387298,5,316.13601156937216,40.77671345949148,526.1365742113574,1
93.24901607526309,0.3852796454206198,92.23513892956922,27.79260733482433,4802.367134710267,4,213.07291862046478,77.33145895707291,607.7873076564802,1
58.251200614956446,0.5203712590523973,98.88159102955574,61.34857438636246,6237.4224549954115,6,133.59019992894002,3.2674094804218035,563.6598377508667,0
65.16907725691486,0.8098040302990375,106.75915056464237,36.4322403887372,8301.829666176938,2,238.20981716745666,71.25901187677952,557.4746929125505,0
82.20275826054504,0.25217858486921985,117.8260737373951,45.65743199190642,3604.6302914925554,2,111.56738649624693,34.01306873444996,520.1492323133274,0
51.53703525349067,0.20649494684951197,100.08459717988303,59.337041176687215,4304.219080879669,9,87.01077763601587,80.33812329696866,628.6798852725901,0
73.41189901906193,0.5329521682473033,112.37772596046307,37.73612472103755,4095.1848027871397,1,178.1730014774519,16.989762229566505,468.37234568090827,0
89.60714131423643,0.5101775403712037,132.7671946454188,44.31106756889759,3747.3102253575985,3,78.89614707632859,88.29739245794143,470.9696731264809,1
45.88775148158159,0.5346683328740817,107.6261922452957,44.7514738526622,9255.29321646895,4,176.5518170350381,77.47676637155737,309.442664702747,0
72.76950787798457,0.5487906395817,106.23305712009557,55.249867672741374,8289.29891193012,3,349.16137449420376,116.54901994564214,605.6164043810036,1
73.89824191372635,0.455359549073039,69.62178349819865,53.86116503265489,1089.999898629761,2,306.5211730003475,109.34824359097776,492.3074244220845,1
81.72734307665965,0.7979726877204165,47.38539726341873,41.698294031177575,1081.2335247709605,6,343.69528561750815,33.996343583964276,793.3605706171272,1
51.44573933682877,0.1798192043046969,107.76751458460336,45.95473592244777,4278.695148529911,2,294.3100758192859,3.2779887270524366,459.4467308237542,0
50.193150803735854,0.3343005950439508,98.10351537438255,39.42331482714767,986.5737673280905,7,129.484091620391,78.64422733341094,508.8578129416735,1
77.82912348425347,0.4793490479701905,89.70434650170516,22.83581389620833,6190.930952711196,10,296.3965120713191,72.3464866805607,554.6504953608413,0
74.45477009849779,0.17136223776916654,104.87060408372689,48.86401286097194,1436.916072617339,1,336.86424639692314,3.291452251973528,389.8100027011287,1
73.75739275518815,0.46482911911358576,98.79192541606183,73.38287641249602,5223.732639668011,2,345.66806256052485,14.72130350431112,535.8547713879227,1
75.19672314245463,0.8322940331456037,122.55560501267797,31.744212889634056,72.19947003717752,4,249.36721550002392,70.16420454431827,503.46614320571854,1
59.79962917632264,0.5041772976591924,101.72221736517956,33.404554355959455,3165.9634841264674,4,77.14882499251631,109.41927168521903,469.63118103231625,0
73.48380545741506,0.5461401811437367,85.06153429859665,31.93908342534388,6771.907236726554,8,14.50114097811216,108.78003318160883,617.2603958743007,0
74.39608709948021,0.24796704696548394,119.80332477918577,55.86887668084684,4840.389402278484,6,53.72808327845686,18.17820655344898,409.6251282089344,0
59.28472872960448,0.3767277183921045,95.65737850107595,51.7272818129466,9782.69485998988,2,352.4246250312901,46.148873568629945,527.4902113082221,1
97.98661766717134,0.4249607239352126,110.53073367344615,42.62193461375315,8741.037960662108,6,168.66534083036083,5.184343722260882,645.4664291385046,0
77.10749381367681,0.43645698064875316,90.45178587614399,31.229714075415526,3590.707790431512,8,312.069895413701,56.31262156355149,429.33782440437017,1
52.13044754196027,0.7563287590007537,87.00346229005127,46.385651874598864,454.865414722746,8,169.74111604877626,90.37001516078467,470.3114017307701,1
79.84830412950744,0.6115382121450249,101.68336460371393,21.530668089962937,8456.263001150188,2,241.1984179628414,94.79672536387338,734.5304563471828,0
55.379774946590175,0.2777084086125936,100.2565728708737,47.1513985028624,9112.343103146713,5,8.81138364965178,59.878735991588755,547.4391065156057,0
81.80626905613678,0.549300955686401,109.59654070733666,58.07286579131901,8206.273934190367,4,91.20070409256887,11.504360964986207,449.38025233573825,0
87.37893368511106,0.5996443496993571,94.62708493380515,26.23201295049483,1279.4994091976487,3,159.23828721554509,45.76367702178797,580.2624760078478,0
57.68976522472434,0.7280298077042533,63.27280432459205,22.012225847555044,9979.151344122878,8,230.18033221126956,111.85223519692373,443.19064484089745,0
84.45064193866483,0.8161081373136747,91.34452232823223,68.69156837542289,2585.8422155277385,3,62.60523363941016,27.553506782365762,343.5084075839929,1
76.19171390404748,0.2969811616344262,115.87636934287632,35.82360540743123,7242.0491280837,7,279.06128445872884,38.37053398952718,637.236394526517,1
82.33090239991735,0.33782849775793233,94.05247841513787,62.039217689157326,9080.348763357215,2,133.00771773972662,89.6192610555685,389.6940735868985,0
98.4518947398092,0.24848442821707672,95.07233194970904,42.690035022032525,2356.8711433070944,1,298.36387327036783,88.02969466631258,745.1712624997291,1
66.31917825995694,0.4531960281786037,119.72753011811875,42.57067774588009,9082.58554677066,5,35.758717994199564,109.46427456299189,451.06676245377946,0
58.693957534637654,0.5932716748892669,85.76053545482155,51.576190492449676,3094.81579194867,4,248.11115450406575,46.57424288644505,713.3264681561856,0
56.65728355561715,0.6974669033178204,69.14393563514201,31.74001714880339,9764.132223840561,4,107.06484162037623,61.75184686491494,363.1328931479942,0
57.762845725518424,0.4848097952714954,96.78737760949011,46.987457152434686,2812.600203804746,4,290.3148585547556,56.08709534645732,602.5493586266252,0
68.84347435878844,0.4360304953490312,90.31652097502526,39.27765877763861,9534.358247578351,3,146.79220587047985,111.33026052269437,549.972627298465,0
75.11727962224965,0.5303515984497481,80.67507360493492,25.192598348924527,535.4465089267491,0,242.85261577620176,92.31967065895617,583.7746225555152,0
74.15036198995028,0.33297141967399535,96.49243088202618,50.06223112089599,7092.72011669813,2,341.0214230523128,99.77301358006179,596.8022706676261,1
82.40774873554035,0.9179077443389547,109.83011294493568,41.05038289683126,5321.111338370037,3,7.52872068502399,15.971792259529307,450.2254857718828,1
70.1950283781686,0.17846779457638823,99.81422876864369,42.64462757332938,4778.770771227307,4,4.0576255520463755,95.02160314417918,369.11561579970015,0
91.80301115735975,0.5369481157791449,106.13962145372476,26.847585848787634,2234.9431425584,2,281.1519270445004,51.95745192689964,494.9082269660782,1
66.03014750143066,0.9047212438459279,136.26815397030845,68.87100551644207,7055.95789776492,6,235.93346380044852,2.8006419396776527,522.3030257585134,0
110.80253749884429,0.5013599689119995,93.14242276884872,58.15071279579174,1908.094914463071,5,106.93759798411791,7.2106023291941534,452.8155378844495,1
79.3850102164751,0.4619921929997011,105.56697269289339,59.46233826257968,5528.417959847682,1,180.45479651260578,81.34895276818135,527.7553970159862,0
57.14263665375576,0.42851091543791453,89.81573274801731,40.41832946337477,2532.453630402508,8,15.30651794358709,44.64149293751638,532.962553117474,0
53.93661252908332,0.4639216636475184,83.07280560226054,19.062256657448696,9556.213797813562,6,70.24264595685288,104.17386878681765,408.9973553456134,0
77.23708622864778,0.774569694935306,88.3018469316446,74.29376073734267,286.31193835652823,1,154.94117670241613,88.11277606510397,539.4971281690466,0
66.64805822011223,0.057627617734098635,90.42482856956623,44.08353737991198,1997.2828011123656,9,304.426211920841,2.6016014000354115,473.27879763053545,1
80.71000741138138,0.8066867402592651,107.1895159509425,33.7680030596992,2423.106063874477,3,175.07852174393096,82.42659742032023,430.00190997966286,1
77.09856436860318,0.21520856950997097,146.98151573401515,51.25202361724671,4140.678257678164,9,214.02231415198224,23.08229672788275,578.7375138223993,1
68.9075663101469,0.44666953415311705,85.6791312744832,62.506811820049464,2327.3024187005353,4,318.92013407772987,50.70990824446945,422.30087883064556,1
57.29809422897392,0.41415111594026766,91.66749388769075,44.65424165871801,4913.490902687852,3,112.71890345992853,74.96822425475553,454.33324100952734,0
47.27729162971203,0.6177106539541439,98.73753973777504,64.17862751909061,8724.65523258539,7,255.7552522022504,104.72614095548315,507.20508501866556,0
63.302275718994686,0.18037512962325047,107.91597697419495,61.24499907775303,7120.634214091708,5,314.50854941756245,54.731746607032704,637.4311620654239,1
82.84598191485209,0.5924345332163886,105.2710162390957,28.854282188969126,5799.619805351111,6,73.9547307541045,97.01885450293614,519.2784077724298,0
73.21140616195306,0.9048619246573706,125.68191587896234,34.89314841510785,890.0317798267965,3,130.11453027895885,93.95587953607594,552.8288332474667,1
51.31391831932018,0.22736519908143787,51.47215858929584,59.36305744919651,6939.921083892756,7,357.6307134696146,49.744621542150995,470.23574640035037,1
72.59771388776772,0.5379412335220791,52.26140259608655,4.310811542843432,1664.1428431093984,5,358.87477615061704,60.11761961194834,492.1510375623659,1
75.77976069593255,0.3676035644406782,90.08243655979702,42.75816460252517,7863.67385961698,8,81.47892455728733,84.05820120597757,495.11227664804056,0
56.74213845698301,0.5851774412386072,121.94600375087418,23.53753197562992,2500.5675851015317,7,24.25273119580926,3.737812157632767,529.3306236017024,1
72.30587658918292,0.5038295554831504,68.68703936788808,37.85169297849713,4170.487283209009,3,98.8863881281693,106.89736965590951,470.40324269517396,1
70.87313077669,0.37170261819113803,39.84735320612486,40.51769866456194,3504.702023179279,5,145.17216441584586,92.37793913252321,633.9999885476209,1
52.85544553254066,0.5975744569742147,111.42358812438417,39.62633433138738,8588.139146748568,9,160.96704433987475,29.929905768279646,462.68337614978583,0
75.36681040522424,0.8608696219573486,104.87314447405429,36.71608121831087,1265.4445871340813,5,225.86430217560462,117.74159438267706,329.2758864794632,1
