failure,error_count,operational_hours,temperature,vibration,pressure,humidity,last_maintenance_days,robot_age_months,power_consumption
0,13,7787.800048936111,33.78009686563131,0.34503817474095766,60.474160351690855,16.205253821605915,8864,3,966.7756288913472
0,14,7767.442548936111,34.24172079253687,0.4154138534351459,53.27963684614251,77.90856880794243,3118,22,55.21356309804148
0,14,7764.730604491667,49.478039509229,0.23880135548141035,15.232715990220647,1.3901120035441528,271,48,870.9394810529869
0,14,7764.087826713889,83.95755826754383,0.5122554176417058,4.43870245998178,16.739305545776894,4911,54,196.362913583344
0,13,7763.647271158334,6.3133678812061556,0.13123912266040683,114.74062078188288,86.52019763246645,3259,45,819.0744053693129
0,13,7762.1725489361115,36.038722685176694,0.9546465756661897,120.8447876003556,99.67127365870354,4381,76,994.2601143201387
0,14,7751.775604491667,26.880935598968424,0.41252490982465506,22.878973158045646,2.1981227148436977,2203,30,610.6615624399986
0,14,7743.234771158333,57.139045367548526,0.39724168643044844,128.7943419625852,28.862353375475223,7981,32,612.3896613356023
0,14,7718.104771158333,76.67838002466144,0.07296181683950809,29.712069715008038,52.75183322233061,5268,108,611.3635943411258
0,14,7699.647548936111,34.469088719305184,0.9283898755710658,6.928827783045966,44.242404335373855,6539,85,793.1142029112119
0,14,7672.584493380556,21.010768839441685,0.7705911719120524,146.34238653218927,73.0139291833314,5106,79,827.8796088355864
0,13,7668.217826713889,21.312737479195796,0.17445745159929782,24.0271029481966,16.04686498188359,9209,111,283.20888617405404
0,13,7662.800048936111,62.57825284784311,0.37407569177894007,57.105464208166644,6.469679174605836,3255,36,25.89663090526484
0,13,7660.851160047222,10.16283212405449,0.08567251225946326,77.0556490975732,26.531255135587294,5994,46,814.1242195856242
0,14,7646.098104491667,86.26204397116726,0.3732591394763842,90.66023217562157,68.47561130367114,5428,45,604.2286038019357
0,14,7637.535048936111,34.9163702951393,0.8688919216179083,28.05103634617485,73.97400032176056,2013,74,983.649994958044
0,13,7620.923660047222,59.71633323005226,0.6657369650640825,19.104424298356836,47.01926410316053,9380,27,143.7601096075145
0,13,7615.545048936111,65.15867664583865,0.44418829458261366,130.4384653910845,7.114126569731627,6664,100,825.4443491619852
0,13,7597.296160047223,13.864101189749611,0.8477820548317954,140.2061566452307,65.52172233785105,1956,48,314.7702508126644
0,14,7585.560326713889,22.57078045015448,0.17215384668718903,93.86089735413408,82.36776497213833,9477,21,385.3489575246685
0,14,7577.717826713889,56.959216043529494,0.8725714072098427,117.58267202619781,28.29803925266281,5687,88,715.1314419076314
0,14,7566.640048936111,99.17505067150125,0.6480102684894935,87.13116195547953,13.271638229292027,1358,51,673.1797911206598
0,13,7549.351437825,78.13386660422957,0.47404544499504997,91.70136894114967,32.582070423259424,3333,80,318.8940023578903
0,14,7548.8053267138885,25.047618955906547,0.23801537331836142,142.90517566434013,54.304067119813084,8528,82,1.7685806537146576
0,13,7548.030048936111,42.48813989031035,0.09486448678525505,128.62914925934155,48.26075529637042,8247,38,785.5642980694075
0,13,7543.689493380555,92.28770133428421,0.646323511518798,100.59434033112002,52.779189347955665,4520,25,568.133017039487
0,13,7543.425882269445,55.02212195227594,0.316495562246605,122.41900936991844,99.24147915967232,5130,20,548.2600600335359
0,14,7503.002826713889,59.48068008452736,0.3484393203649836,102.50623621997242,6.474839609755256,6162,28,45.127553633653946
0,14,7502.744215602777,13.32720579784279,0.7667210083137517,68.70020467628144,14.58693593953777,6540,96,305.2712676982814
0,14,7502.435604491667,79.85063867980762,0.5773323411013764,109.25707454408034,84.6916762306179,2100,91,859.6054802558892
0,14,7501.726437825,76.98031338703063,0.6892273889263725,49.41503595820487,8.40508462062337,8715,74,470.11668558490373
0,14,7501.656437825,13.228209343022069,0.8943175948503403,60.470118564519204,56.73644127105173,5701,41,187.41725366816775
0,14,7501.162548936111,36.21913336815725,0.4983220925047491,93.38029210798395,25.949674336383666,8192,97,383.7925715371815
0,13,7500.284215602778,42.45026266686307,0.40297551629094763,40.292946969202994,20.15341267431201,2165,15,15.758211449216075
0,14,7442.742271158333,56.24026598066985,0.5505660464996835,25.510972664474984,88.0952839315504,3066,16,153.07649681471824
0,14,7332.320326713889,51.14707921802939,0.5352335542522946,133.6490665331033,35.14853022418971,8396,65,24.863637556373106
0,13,7308.557271158334,32.93805976763742,0.20658686749241584,42.55699554259464,23.638000565774007,1752,14,743.4520025676107
0,13,7284.525882269444,95.01810630281469,0.5808341196607101,108.60413359739873,89.3937508557589,173,55,159.58732455596248
0,13,7280.901437825,77.13621359439769,0.202675851251098,80.58283208972692,70.6104627126468,3521,93,500.5698013593205
0,13,7278.322826713889,0.6088858389658558,0.6499044690413625,102.49578481551382,61.04495551532552,8090,113,403.7281944809692
0,14,7275.094771158333,12.294426429450711,0.9747520405562189,99.70273621222225,69.0952447520182,3424,67,514.796426899552
0,12,7236.902826713889,48.894250243433454,0.592534446139662,33.562613454788114,94.24029865677636,5308,78,120.50250253521489
0,14,7227.396160047222,44.79882676922753,0.5259264354057465,20.55386653765242,60.01546908649087,3834,17,798.5188784526547
0,14,7181.437826713889,73.76409461143719,0.16047492558772603,52.7260031256983,23.246779553848505,8901,77,896.5805845082862
0,14,7177.088382269444,76.50852650269539,0.6826421430908771,7.861810825641069,75.9108355803979,716,74,395.1119129231386
0,13,7163.503104491667,1.7388131564443077,0.5096869602310676,93.93170142829396,38.09268932300229,8443,80,576.4415566510983
0,13,7163.434215602778,24.26040917526464,0.2162782302855919,7.851111215008877,59.3457152990118,6945,9,638.2340720044846
0,13,7161.043660047222,48.43310795004832,0.37035172825096296,103.71132629876678,2.981802500550179,3518,3,920.9572599875735
0,14,7142.388382269444,85.34646615288534,0.3083295881332977,17.76987302603743,44.298326052714934,6146,38,247.07561890045992
0,14,7118.510882269445,17.392050660947888,0.5282084549574908,0.7976561412929906,10.015615175583559,6222,118,814.3351963094125
0,14,7096.058104491667,62.84733420965107,0.059237445681831646,59.69882807883864,50.10847523438311,9056,95,617.5752538454526
0,14,7092.708382269445,67.63094400644336,0.9811670302549302,119.92797146152341,75.7510485259034,309,98,248.47092980043973
0,14,7087.505882269445,58.58039320062542,0.5336317677944815,45.53894741520499,18.59386989960985,6455,23,23.24974003301916
0,14,7048.613660047222,61.7361393147003,0.08127812258161216,145.00062869246185,41.92256634113421,4876,98,966.2247055725417
0,14,7021.145882269445,94.73885427224495,0.2771230763991259,132.15869274238807,78.49078237454763,5288,100,945.8864646493992
0,14,7009.651437825,72.55619770616582,0.908616770705261,25.468226173336006,0.9353215586536789,5086,0,857.726497058336
0,13,6996.865882269444,19.643008322573372,0.4023911486658729,146.65097746501792,96.74287344337786,3884,22,931.8165252151973
0,13,6993.212271158333,76.02327935750796,0.626990354292591,92.50132185556944,57.21433746904634,6657,103,833.6144162467292
0,13,6991.1372711583335,79.94000302206945,0.4291086240487343,59.45023035999073,22.856988678216705,8610,74,524.8516290471097
0,14,6987.886993380555,4.832794309091959,0.7438862653836704,129.87893378913864,95.55052965644224,5916,19,840.5498109838277
0,14,6976.7397711583335,84.43938234819358,0.5553138931758708,109.35558626797338,40.192752499294215,8125,49,84.59356996137224
0,13,6968.973937825,90.02692778457924,0.7679480179288778,110.19719412515133,75.44849082677585,1615,50,929.1703171967904
0,13,6967.171437825,20.12063906405974,0.9064441313580256,51.30030709803721,96.95474608932528,414,29,557.4740942630689
0,13,6958.821715602778,56.34137790878422,0.5283114972996745,138.56820302623802,92.33499937565269,4131,36,288.1949290817929
0,13,6957.340326713889,46.41118501050543,0.16339837422352188,13.538997319461776,58.30286547905072,1772,5,353.59197472010794
0,14,6926.671993380555,27.660043979976102,0.5101930335015725,50.18727339708542,56.08405627443571,1907,102,733.9225041372665
0,13,6875.265604491667,37.60577614876588,0.3842313190767679,11.699763091112402,78.33504611552435,5356,32,140.6126864397106
0,13,6875.166715602778,17.45612167001136,0.20292205932700513,56.6382344584966,31.16453914254087,3207,24,319.3908821928881
0,14,6853.936160047222,61.302878259429775,0.8073721842389254,0.329172244977638,34.86302217364607,8600,14,587.3492985435643
0,14,6851.958660047222,45.93011745931681,0.39256416928865323,26.513199549839218,24.467685541581364,9699,58,737.5987166335187
0,14,6830.681715602777,10.395040622927244,0.35535176189942774,5.541170686826402,89.20731598364951,7588,61,413.08417436385446
0,13,6828.194771158333,35.67177636350352,0.8682401253760352,104.16534846201706,1.187598768773035,5408,102,481.3116192529732
0,14,6826.773660047223,64.59921085085955,0.06123743435131801,135.49254713976677,44.32074537081261,8226,32,567.1487672687159
0,14,6759.718660047222,50.49140198323803,0.364697829665517,103.2747979414001,95.11536098221679,5000,92,53.3270256621925
0,14,6735.9192156027775,58.985285497951146,0.1606872754610058,94.56403265831756,65.0210243390638,9987,28,659.5565065770193
0,14,6707.509215602778,51.084040205168236,0.28249328719493594,122.34565654086728,16.577684063224417,2589,55,615.3867512825082
0,14,6670.039215602777,86.43260606126202,0.9915503110184873,3.0077179968532874,60.698787797979215,555,65,53.92601589548596
0,14,6666.248937825,56.99043055764725,0.10517637028984361,137.28273781974895,66.4442116995564,2591,49,212.01249185628757
0,13,6633.886437825,5.202080881089843,0.8361226174362779,118.52793023034943,40.22297258358647,1433,35,388.47248921274934
0,14,6615.055882269445,15.160833093570902,0.6524435644747002,119.74286766193092,0.1466581583699611,4701,111,692.7830973500579
0,14,6612.914215602777,66.81811706330265,0.7567248310206247,10.110945917146097,89.58739612408833,8377,81,792.4899214202585
0,14,6612.593104491667,27.800152413871704,0.01403625566145994,107.00989509510767,74.17332333027686,3260,118,684.3471638575301
0,14,6543.529493380555,55.01390862231068,0.5543663262565963,112.4154482664236,33.2353983721662,9495,120,432.9826531839205
0,14,6498.390604491667,69.77600045807462,0.8418525679722075,107.67305386148563,86.83042999688651,7844,114,488.14353576949276
0,14,6465.081993380555,17.514026938232142,0.6191369826844462,140.73336539138137,40.07864086543036,8688,84,612.5829206304716
0,14,6445.251993380555,57.250771368477295,0.6963377422423926,89.65437699692292,64.65749072845021,1319,107,895.7217463496836
0,14,6433.939771158333,31.897730943564895,0.4980949176117704,111.15925235205609,88.77097461298267,1575,56,421.5179007725525
0,13,6419.652271158333,80.60051351021247,0.3571811548074084,54.90038572716646,14.78711381940836,4231,95,471.0596615454321
0,14,6399.197548936111,87.9132504564031,0.7334399902625777,19.503195288388497,95.28474151800393,8398,8,103.4996576080316
0,13,6394.706993380555,79.81254513454985,0.580851335258983,27.20968919448241,28.34950057431631,4909,43,939.7696180260095
0,14,6330.736160047222,1.4130145643507674,0.835012271968465,64.59878568280378,51.274485579443606,2655,8,242.0158320758219
0,14,6327.000882269444,66.25529804025932,0.7755566900001167,40.55872640573172,6.541491531057031,6137,10,764.8199138339438
0,14,6326.197548936111,27.458807486634583,0.4257638074781793,47.59746624666491,4.135452312103349,7898,32,367.0648243646135
0,13,6324.956715602778,80.30092892907783,0.979451477934492,145.5483417760861,16.671005162133934,4862,73,707.5898547040085
0,13,6324.754771158333,2.099890143795924,0.8301932049649818,147.0826319759088,80.93188421909423,3083,8,144.73852228515227
0,13,6322.859493380555,73.85898946967957,0.5469534466892829,76.14513046892267,67.3445532901413,3776,17,610.2887159105672
0,14,6303.824493380555,68.39686909186977,0.21557259728422573,26.3199735860939,29.011563652648075,2977,68,949.6332728476843
0,13,6297.272826713889,74.87282445884438,0.06398439986199622,4.167643221684203,72.12219373695834,7883,101,143.90317698335565
0,13,6276.621993380556,4.158637142365973,0.21990531698245364,41.736277833157885,93.4139086612091,7489,51,20.533857989249114
0,14,6267.031437825,36.66027066977482,0.979094614515708,127.42044866520375,59.07952198936963,1112,28,138.06082609010505
0,13,6252.907826713889,89.94912801738768,0.41092065246001774,71.58098468609334,13.848570560220463,6674,117,981.4211955825463
0,14,6243.477548936111,80.86277673536732,0.8399519433712492,142.28434292591712,11.138457996996154,2710,64,310.8873716434966
0,14,6243.205326713889,19.538607082064896,0.9202991257419657,37.18475782563841,13.117426367730832,8931,55,431.94111169869
0,14,6229.252548936111,41.48777875360818,0.08779650735551736,68.99211079995112,3.554298643913345,3224,0,89.16004379525022
0,14,6225.895604491667,29.753929919164122,0.11962642103323251,112.02377962691689,81.9931272752996,9107,42,38.44410003144682
0,14,6223.325326713889,84.66939019212671,0.2103320567773146,94.7244824249604,9.224889134354619,7807,79,573.0179360006966
0,14,6202.453382269445,69.1602238998498,0.09956408100414116,95.59214046424388,93.15623274014457,7504,18,647.9066779523206
0,14,6179.940326713889,84.31275113880763,0.7218083178066552,36.617592877011596,82.84154076048891,5884,1,920.5103282222749
0,14,6157.714493380556,53.3895563672441,0.6237063886039664,5.936649435665931,25.64796241424152,7033,11,34.200501942979635
0,13,6157.136993380555,41.94076073089579,0.3647778625820344,13.111514826654936,43.31138321502132,2470,31,874.4681487933759
0,14,6156.934215602778,86.21091510023629,0.29225377142433007,86.39880533217745,94.9109427613212,7940,81,767.4199058942672
0,14,6150.636437825,78.90689083926344,0.4688625010255114,97.44300905363619,65.55093384967854,3272,10,975.0731671134225
0,14,6150.255882269445,69.08531459976813,0.29927019031627466,144.52483576522695,82.06449524159969,8744,113,305.0905174846479
0,14,6111.523660047223,32.11282974413934,0.1492945394487013,45.3906446360539,69.983970570427,5491,54,419.7422449433259
0,14,6087.896160047222,52.000554747644735,0.4849254844732549,72.19844011564786,59.18651759486,8682,46,846.4955509232324
0,14,5991.845326713889,78.94769169509352,0.7237515518265987,98.65461309683616,59.44472837550687,2122,70,874.890643362703
0,28,5991.168660047222,21.837651827377268,0.2518289196176,146.33268621232423,96.68793669826687,9397,117,661.0648067542658
0,14,5991.103104491666,83.88353472638521,0.8601338516082024,114.54793153491516,6.5205232489357945,9928,12,124.50628793756158
0,14,5990.443937825,0.6556690683719335,0.027853533205038916,126.73503962793207,63.2044809269811,3651,108,979.4085068050946
0,14,5989.620604491667,40.60759994220178,0.04710671754644791,108.56750153685246,53.0365233382444,3701,18,536.2415967560694
0,14,5989.280882269444,9.851814639734569,0.5630244479820348,0.13805827736390608,4.71658518687994,7702,57,703.0237479807346
0,14,5988.910604491667,8.814170838123236,0.4365918488137366,31.830559319885467,16.382162320083093,9844,62,538.1143391744152
0,14,5988.756993380555,27.85512756184381,0.6272705700729362,1.908601274041133,69.96760386634347,4478,59,502.54158374036774
0,14,5988.618937825,37.92691339407001,0.026013633791388546,63.91893745640831,74.62703359855725,5209,24,693.8994586668413
0,23,5988.368382269445,83.36656082709695,0.3846198622119361,117.58084518900885,42.879365915092116,5839,60,810.3249111556486
0,14,5988.177826713889,80.99734374595944,0.8737968172184312,21.65399927950984,63.56430345451869,9016,20,478.9370216622426
0,14,5987.623937825,42.46955665770857,0.9387599370105955,45.59588376398317,52.08400632899364,3356,43,592.3168014622431
0,14,5987.203104491667,1.0616462500671275,0.3371308707326941,133.75555442941044,57.473998867220885,7883,112,836.4490564649783
0,14,5984.208937825,23.471998069775978,0.7786989426052531,148.79292396383389,8.842557842425979,620,88,745.4843857606237
0,14,5983.432826713889,11.903295015375148,0.4774044479256774,115.80009150375894,52.9623834774759,9568,22,552.8737854078414
0,14,5982.1483822694445,30.95519883675133,0.2538049944109717,16.275933945158783,96.95025471881232,7001,27,207.87717032542054
0,14,5982.098937825,55.012188062663995,0.26041886923312885,11.033633237737883,99.03868132386076,3600,105,623.5649073423566
0,14,5920.770326713889,56.41928926718205,0.9573002253642764,25.769204854039252,11.225348333412754,4802,102,797.2278243786501
0,14,5918.688937825,38.351576229761996,0.7593923573711627,38.600421027037676,51.19030477488855,7526,60,446.564325098286
0,14,5918.1194933805555,16.941028542457893,0.17833974857319346,145.37834465180316,92.568074293074,6318,35,703.1795279326201
0,13,5889.281437825,63.515973900906594,0.2823620307942101,95.95148862446608,99.91090249119571,7424,17,243.97938755015437
0,14,5850.565326713889,59.546281019166834,0.21597964848436058,68.60508993913365,28.353538646040665,6206,112,345.8259847365983
0,14,5819.200048936111,70.12886611447735,0.5024458404220093,97.66623127565018,41.238307578310376,1087,13,50.97953355369711
0,13,5796.665326713889,75.80507498917632,0.9539166733788802,112.04650146849342,54.406048031232146,2760,76,382.1635397207084
0,14,5748.375604491666,3.0112641133056783,0.8109419472397188,147.7986102516671,4.737594116598887,9247,7,998.9563929351921
0,14,5726.710048936111,10.797873441790484,0.3565313960717804,128.72781786556945,73.09212442657153,7925,15,736.5389901418338
0,14,5726.705882269444,4.6404947437845845,0.6439338733499982,70.78911357749877,41.124287154679415,5588,4,804.4138498730673
0,14,5726.657548936111,97.70558680221248,0.782278860058494,42.28038615511912,57.45474428858222,3242,118,501.83484991438496
0,14,5726.410882269444,1.636286107995777,0.2087191458664832,70.57015209207663,70.37535234030068,1873,82,133.55958420079682
0,14,5726.173937825,81.0479867945653,0.5400945654929243,82.2333775401031,10.987918192026092,9567,110,746.9260014244676
0,14,5725.676993380555,80.15799505985039,0.728144236102154,43.00960905091922,42.73410427528508,3542,55,189.70054575168382
0,14,5725.312271158334,87.36799001375968,0.6556294070076885,50.54385711725845,0.5006293059690803,2923,74,753.3829588934558
0,13,5720.935604491667,77.41320051881017,0.8507409395632026,30.62825526182722,47.85988515930335,9652,15,399.3041426695696
0,13,5720.596715602778,83.23351317144379,0.5598013731523233,42.10233098491615,53.0095598228812,1258,69,751.9957387551541
0,14,5624.730882269444,30.993623763202404,0.657762002543645,28.40159009694645,61.16461644600004,6887,20,171.6605361444543
0,14,5561.6772711583335,25.480025768913972,0.9449555095063138,101.87673062231666,75.29374854050377,5220,78,200.79506850040852
0,14,5561.4481044916665,45.30919974930499,0.024454274821048116,39.1250567798999,35.74449558378399,4391,37,552.3392102761644
0,14,5560.040326713889,0.7880203057749835,0.15664951898419344,84.74521870067969,60.32313359951602,1004,88,175.58455271381314
0,14,5559.896160047222,24.303811785161432,0.3594007300710167,79.9254363930674,27.68340503795499,9308,11,109.29703375681376
0,13,5553.231437825,31.23264222898623,0.8950601650044279,131.68506749148455,60.861353894676505,455,21,527.6092319981649
0,14,5484.202548936111,22.11766188984605,0.2465534150169475,7.004937902991926,46.72456555528019,3464,71,691.1756764248825
0,14,5481.994215602777,34.94974487128737,0.7554764756069932,148.30311131433956,77.78861762616714,6178,53,666.2598980188536
0,14,5481.970048936111,51.631680012938496,0.9123364610623259,35.887966322146426,41.921412145606986,2104,60,105.76655099281052
0,14,5481.932548936111,96.0867460987146,0.48958663540050784,82.54236664981453,51.473668060753084,4863,53,904.609561851451
0,14,5481.516715602777,57.70044883879522,0.481360209228997,52.640545243532685,75.22604802515707,7666,15,512.0419148991109
0,14,5481.423660047222,67.32939120804397,0.6678589203867409,47.60622269986238,12.568685829800529,8072,54,627.8296587481407
0,13,5460.314771158333,88.08878885932705,0.8741993612614194,33.294577800479885,47.640227385172416,6080,81,617.0967934667049
0,13,5438.182271158334,31.18560563046937,0.09174309414193282,140.29375173041072,56.02151159308286,1335,41,832.5461144946764
0,13,5389.854493380555,69.16695131437196,0.635045535249757,97.56114477159656,87.59144817184199,4274,107,495.92909351437874
0,15,5343.254215602778,29.22889552841701,0.08582931864831678,107.07739909326351,35.93932854252786,8407,68,445.8574392636656
0,13,5341.968660047222,56.530724210058295,0.5334925871801623,27.095140515807202,25.000922640242983,7988,58,475.23525900812416
0,13,5341.916160047223,94.14750490406286,0.1111006752719026,45.17333558630662,86.07638555967114,7554,68,105.24084738212957
0,15,5336.263382269444,91.96255545087443,0.1922510448277992,86.27915259501057,37.94037798900376,8289,51,875.5648102203644
0,15,5336.248382269445,69.39043651221894,0.053349841321953306,57.49217848949836,86.96933538761378,4486,89,440.6176141070455
0,13,5336.207548936111,91.33444952642238,0.27971108109625886,5.310727785687563,55.4734313046706,2951,115,894.5233499461787
0,13,5334.255048936111,1.5750743448424753,0.16707388313151816,89.74076209616784,88.29345242810966,3330,87,236.04443553093301
0,14,5325.877271158333,56.38660904606614,0.7437852459418155,27.140301350691377,69.97247195542225,4972,13,579.4080497407161
0,13,5319.703660047222,18.273121543840976,0.8789578346021014,115.55242779141497,49.23884950215547,1294,66,270.445546708429
0,13,5318.761993380555,42.04100111474824,0.5400135561256196,147.52483536571233,50.60782186190722,193,76,846.5970571530642
0,13,5318.157271158333,71.08394973690241,0.5899819664636559,131.3339440991612,38.94198558167066,2434,114,25.086304957746997
0,14,5318.038937825,50.15161142939692,0.27091337550195194,35.07618040274475,70.35210268641916,5382,60,652.7386498510972
0,13,5317.536437825,76.09184658542031,0.27393421611752977,26.95935193440687,11.091730119292986,4044,84,786.717290838177
0,15,5316.615882269444,98.67586837794265,0.7606129928552288,131.18665381332133,69.22588860641616,1048,97,419.6831948955586
0,15,5316.509215602778,28.466416555296714,0.48260897522357804,67.4035439301359,63.50586421183444,5347,110,807.5938116638126
0,13,5316.496715602778,80.69119061070442,0.8884398039373584,113.52704762962435,37.751133220203585,6347,11,230.93098480705132
0,13,5315.028382269445,89.57545669956669,0.9059259213643907,131.6489915197689,89.9059704572903,9380,15,103.1303807283548
0,13,5313.631160047222,40.98942758071602,0.9535308893351839,15.754089456086396,28.625294288376367,76,66,569.7289184971272
0,13,5312.830048936111,93.49908456965909,0.6443142276690148,59.17425721966724,81.9604484549956,8565,88,195.0900663322006
0,14,5311.873937825,63.940994581339304,0.6512859011274614,119.77998915583832,60.06724745027565,3316,34,38.74736194298056
0,13,5310.159215602778,56.30726437991462,0.31060593555676386,47.32773559645891,89.26295577396223,1121,107,306.23028641970416
0,15,5309.948660047222,50.30976402958507,0.675189870976665,81.00356117319365,9.386850076782949,4820,97,722.1551585908805
0,13,5304.686160047222,70.03996745565351,0.5530709765499808,29.99596112261429,28.863777403529923,4532,30,895.9077436016565
0,13,5303.342826713889,50.09890716084395,0.7443193830413946,136.57512177777278,77.67422432410665,9778,105,456.72159173583003
0,13,5294.367548936111,22.829459500647854,0.28935246737116604,124.48926861903365,0.48699086359638155,8316,11,406.55007440405313
0,13,5292.783382269445,57.479710073198675,0.5970598919031989,93.51915546093058,88.63067817497267,676,97,970.3810433603167
0,13,5292.491160047222,29.12242373144447,0.3193738214529436,128.70760428700817,72.88230243071911,1076,12,265.49172541924526
0,15,5291.780882269444,15.27658941964496,0.5412065854072365,17.224183694001404,83.68285271154696,424,90,196.563023862103
0,13,5291.648104491666,93.19999406848254,0.7844771833795072,109.69911062596908,87.18604053073213,8499,50,764.2303033260696
0,13,5291.1772711583335,1.2433112473725139,0.7330869800322202,104.16748111162717,65.37096058301547,8000,71,689.4686442030877
0,15,5291.030604491667,81.37678391749705,0.8109245344241405,101.81267142388755,33.11691601611042,6813,107,918.3066889982078
0,15,5290.982271158334,76.84105546191802,0.6409522255948881,44.596187010459744,1.3091223439720245,8193,37,765.1326100884675
0,15,5290.897826713889,52.84287800252119,0.6012001831491218,54.58792613890323,69.66795350671606,4732,100,55.192659985085825
0,14,5287.674771158333,37.680138672738565,0.44883394557238643,76.48089097349639,65.39610204228188,3391,86,311.79379437663823
0,13,5286.874771158334,97.30188463877927,0.2777323720568561,144.6785262917351,23.313983918429404,1106,45,161.47885027463093
0,14,5286.751715602778,48.215261155933376,0.4820265974592399,39.62878695589327,11.599664058756098,8052,78,441.44151116711373
0,14,5286.327271158333,2.9177476385357615,0.4429376674635319,103.8128398431872,18.670458033781912,5261,81,791.4183521492341
0,13,5286.098937825,68.92456637267219,0.48814969609286907,68.09584576515843,7.006196897971972,8855,109,600.4774004555597
0,14,5285.610604491667,30.152672773981305,0.09369685413788909,75.68515744834096,5.837294913204172,7632,22,179.20396255351335
0,13,5284.732271158334,16.888095761110566,0.6908412754721651,122.631711778875,24.921834680495024,8392,56,910.4149823806888
0,15,5284.729771158333,81.62061660680222,0.9401399214836024,39.334496905201746,6.772936991096379,8079,10,973.6543847358847
0,13,5281.330882269444,82.53499060737188,0.15903609958823717,144.41761998094492,81.75836668575118,4152,63,965.1816595482017
0,15,5280.463660047222,64.83741771341114,0.19905601863521638,52.682407773254106,38.69886217147056,4861,32,288.3836734407881
0,13,5280.454771158334,58.596202124558936,0.4371846403075761,72.82946870403062,23.57779700249676,6676,46,671.8715943833362
0,15,5273.888937825,64.75756117427036,0.08515211755110852,120.39727543343656,2.26859010607241,890,4,550.7097187646384
0,13,5272.527271158333,20.217756906466345,0.668654846549714,54.38274786767041,36.94320168180128,4053,47,396.41935179487353
0,13,5270.510048936111,66.81453445624558,0.4982591021594991,109.77704643569757,49.18707594469753,8171,67,597.0915249494368
1,10,5269.477826713889,41.900040809191275,0.976957186925826,14.354912327148138,10.797381124006389,2813,68,686.5666844786722
1,10,5269.2878267138885,65.00570862659012,0.11448398150752714,6.465389659422616,25.604627538779656,5920,83,285.2003409523307
